[2025-12-23][20:26:29][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:47][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.05, 1.65, 5.05) rot (-0.40, -0.03, 0.00)
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:47][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.83, 1.55, 3.37) rot (0.07, -0.22, 0.00)
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:47][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:48][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (0.53, 0.84, 1.97) rot (-0.16, -0.20, 0.00)
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:48][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.19, 0.69, 0.13) rot (-0.72, -0.32, 0.00)
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:48][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.08, 1.49, -1.52) rot (-0.76, -0.35, 0.00)
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:48][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:48][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-2.08, 1.67, -2.85) rot (-2.62, -0.32, 0.00)
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:49][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-2.94, 1.20, -2.81) rot (-3.05, -0.25, 0.00)
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:49][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.47, 0.61, -1.10) rot (-0.55, -0.38, 0.00)
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.55, -0.38, 0.00) for player 2
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.47, 1.45, -1.10) rot (-0.55, -0.38, 0.00)
[2025-12-25][05:01:49][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.47, 1.45, -1.10) rot (-0.55, -0.38, 0.00) range 100.00
[2025-12-25][05:01:49][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:01:49][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.39, 1.46, -4.16)
[2025-12-25][05:01:49][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:01:49][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:01:49][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:01:50][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.47, 0.61, -1.10) rot (-0.31, -0.20, 0.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:50][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.47, 0.61, -1.10) rot (0.24, 0.00, 0.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (0.24, 0.00, 0.00) for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.47, 1.45, -1.10) rot (0.24, 0.00, 0.00)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.47, 1.45, -1.10) rot (0.24, 0.00, 0.00) range 100.00
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.39, 1.46, -4.16)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:01:50][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.47, 0.61, -1.10) rot (-0.35, -0.17, 0.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.35, -0.17, 0.00) for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.47, 1.45, -1.10) rot (-0.35, -0.17, 0.00)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.47, 1.45, -1.10) rot (-0.35, -0.17, 0.00) range 100.00
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.39, 1.46, -4.16)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:01:50][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.47, 0.61, -1.23) rot (0.05, -0.14, 0.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (0.05, -0.14, 0.00) for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.47, 1.45, -1.10) rot (0.05, -0.14, 0.00)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.47, 1.45, -1.10) rot (0.05, -0.14, 0.00) range 100.00
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.39, 1.46, -4.16)
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:01:50][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:01:50][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:01:51][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.48, 0.61, -3.23) rot (-0.09, -0.17, 0.00)
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.09, -0.17, 0.00) for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.43, 1.45, -2.03) rot (-0.09, -0.17, 0.00)
[2025-12-25][05:01:51][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.43, 1.45, -2.03) rot (-0.09, -0.17, 0.00) range 100.00
[2025-12-25][05:01:51][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:01:51][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.39, 1.46, -4.16)
[2025-12-25][05:01:51][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:01:51][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:01:51][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-2.21, 1.42, -5.05) rot (0.65, -0.37, 0.00)
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:51][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-3.64, 1.68, -5.12) rot (1.64, -0.53, 0.00)
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:51][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-3.37, 1.34, -3.21) rot (2.57, -0.54, 0.00)
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:51][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:52][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-2.48, 0.61, -1.50) rot (2.54, -0.54, 0.00)
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:52][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.42, 0.61, 0.18) rot (2.71, -0.48, 0.00)
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:52][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.54, 0.83, 1.98) rot (2.67, -0.48, 0.00)
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:52][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.36, 1.55, 3.76) rot (2.55, -0.44, 0.00)
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:52][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:53][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.52, 1.65, 3.80) rot (-0.23, -0.27, 0.00)
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:53][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.18, 1.14, 2.75) rot (-0.19, -0.26, 0.00)
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:53][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.62, 0.61, 1.22) rot (-0.01, -0.15, 0.00)
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:53][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.61, 0.83, -0.78) rot (0.03, -0.16, 0.00)
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:01:53][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:54][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.39, 0.61, -4.16) rot (3.10, -0.21, 0.00)
[2025-12-25][05:01:54][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:54][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:54][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.39, 0.61, -4.16) rot (-3.02, -0.21, 0.00)
[2025-12-25][05:01:54][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:54][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:55][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-2.79, 0.61, -3.68) rot (-3.07, -0.06, 0.00)
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:55][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.93, 0.61, -1.98) rot (2.98, -0.00, 0.00)
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:55][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.42, 0.76, -0.68) rot (-2.94, -0.20, 0.00)
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:55][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.74, 1.52, 1.08) rot (-1.51, -0.38, 0.00)
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:55][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:56][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.28, 1.66, 2.90) rot (-0.55, -0.44, 0.00)
[2025-12-25][05:01:56][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:56][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:01:56][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.58, 1.20, 4.20) rot (-0.30, -0.35, 0.00)
[2025-12-25][05:01:56][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:01:56][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:04:00][gungameserver][INFO] Created test lobby 'test'
[2025-12-25][05:04:00][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][05:04:00][gungameserver::server][INFO] HTTP server successfully bound to 0.0.0.0:8080
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:00][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
[2025-12-25][05:04:01][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 2: Player not found
[2025-12-25][05:04:01][gungameserver::tick::lobby_tick][DEBUG] Position update failed for player 1: Player not found
